Date,Open,High,Low,Close,Volume,Market Cap
2020-11-14,16297.18731,16463.29377,15984.11589,16316.13726,46113488950.0,302000000000.0
2020-11-15,16320.0472,16320.0472,15725.30916,16083.58805,36181426857.0,297000000000.0
2020-11-16,16068.09817,16131.79857,15796.54344,15961.34579,31319340855.0,296000000000.0
2020-11-17,15948.49268,16842.98402,15884.87538,16725.11073,32816346806.0,303000000000.0
2020-11-18,16703.98098,17829.76472,16577.52509,17683.75928,45999622881.0,317000000000.0
2020-11-19,17664.95164,18475.03514,17395.81176,17827.83915,72012568911.0,331000000000.0
2020-11-20,17769.0811,18139.03618,17395.28235,17806.27692,61088362076.0,331000000000.0
2020-11-21,17799.98188,18798.61459,17763.98855,18641.28503,51247577104.0,340000000000.0
2020-11-22,18665.4742,18956.34315,18478.41652,18709.05738,51342425636.0,347000000000.0
2020-11-23,18673.99047,18740.8989,17648.89881,18413.52697,51842917681.0,342000000000.0
2020-11-24,18400.41621,18750.75866,18032.68421,18374.45258,56013957456.0,342000000000.0
2020-11-25,18383.26053,19412.4943,18042.08297,19121.51141,65582487334.0,350000000000.0
2020-11-26,19151.45251,19461.56864,18547.97903,18770.2021,66020446070.0,353000000000.0
2020-11-27,18736.04887,18911.14877,16290.95338,17072.81034,76574550474.0,323000000000.0
2020-11-28,17157.38411,17419.95808,16487.30151,17076.84202,66090936295.0,315000000000.0
2020-11-29,17133.44114,17846.94377,16877.45153,17707.71579,40948231070.0,321000000000.0
2020-11-30,17725.68644,18309.85198,17549.51548,18162.12347,39169112135.0,334000000000.0
2020-12-01,18181.6152,19802.67892,18181.6152,19721.87473,47907519458.0,351000000000.0
2020-12-02,19692.23392,19877.36832,18338.56035,18855.04374,68651048241.0,357000000000.0
2020-12-03,18756.50965,19330.50818,18356.07531,19201.27613,64736169957.0,352000000000.0
2020-12-04,19217.92308,19587.14569,18909.02757,19427.95496,45460478690.0,358000000000.0
2020-12-05,19430.84842,19510.63995,18643.37027,18737.19266,42711852977.0,355000000000.0
2020-12-06,18660.48621,19167.43332,18560.02988,19127.65682,43493402327.0,352000000000.0
2020-12-07,19153.42124,19374.85139,18891.56777,19336.69255,31248872995.0,355000000000.0
2020-12-08,19363.53182,19403.80315,18940.87191,19190.03778,33514897153.0,356000000000.0
2020-12-09,19169.81602,19268.37765,18279.48821,18325.0542,36072867924.0,352000000000.0
2020-12-10,18328.89177,18624.6332,17656.94346,18569.9877,51894238233.0,339000000000.0
2020-12-11,18541.85465,18541.85465,17939.98172,18261.87845,42051607215.0,340000000000.0
2020-12-12,18236.77637,18236.77637,17604.05012,18062.11899,51456006610.0,333000000000.0
2020-12-13,18017.34873,18905.25987,18017.34873,18804.79471,37864610631.0,343000000000.0
2020-12-14,18795.23977,19393.31475,18719.95839,19169.33845,36129560661.0,355000000000.0
2020-12-15,19181.39628,19346.86037,19021.82978,19270.74681,35594491141.0,356000000000.0
2020-12-16,19273.91638,19540.78258,19086.03263,19434.07031,37207256823.0,359000000000.0
2020-12-17,19424.01073,21395.55444,19306.67714,21367.09631,48227478063.0,372000000000.0
2020-12-18,21349.6567,23656.65347,21265.80118,22823.45909,120000000000.0,420000000000.0
2020-12-19,22796.24924,23239.69877,22397.09551,23113.99259,117000000000.0,425000000000.0
2020-12-20,23131.0446,24077.49414,22830.89779,23844.56807,63655496242.0,433000000000.0
2020-12-21,23859.67211,24249.9572,23101.0989,23516.40283,71034858155.0,438000000000.0
2020-12-22,23488.41548,24065.5178,22119.29953,22882.15792,85145371413.0,432000000000.0
2020-12-23,22743.91142,23801.64017,22446.74738,23801.64017,83963380723.0,429000000000.0
2020-12-24,23816.03788,24011.06862,22789.24469,23261.7852,72103119537.0,437000000000.0
2020-12-25,23248.20381,23749.0147,22751.92602,23733.03049,74435058819.0,431000000000.0
2020-12-26,23719.23706,24715.0783,23463.62621,24652.03652,57592757107.0,446000000000.0
2020-12-27,24700.99134,26698.36729,24519.99043,26446.97357,68174322705.0,470000000000.0
2020-12-28,26463.42639,28331.09273,26011.66035,26326.48184,103000000000.0,503000000000.0
2020-12-29,26269.00968,27431.9044,26111.95779,27147.36675,99495188799.0,502000000000.0
2020-12-30,27070.01978,27392.54055,26077.26994,27392.54055,68162303669.0,496000000000.0
2020-12-31,27375.34582,28938.01888,27375.34582,28810.02049,73712221377.0,523000000000.0
2021-01-01,28863.19167,29272.57805,27986.65215,28977.96182,79271345826.0,536000000000.0
2021-01-02,28938.89689,29560.02755,28718.62179,29300.19094,64558591252.0,543000000000.0
2021-01-03,29329.69577,33158.61244,29014.29588,32093.26496,70104243266.0,570000000000.0
2021-01-04,32148.0485,34717.66274,32057.58296,32877.60728,124000000000.0,622000000000.0
2021-01-05,32949.39946,33553.45055,29066.66544,31973.83215,131000000000.0,592000000000.0
2021-01-06,32023.29343,34359.99007,30087.20186,33965.16042,125000000000.0,599000000000.0
2021-01-07,33895.70191,36904.21825,33315.06731,36904.21825,121000000000.0,647000000000.0
2021-01-08,36814.68197,40164.159,36345.63577,39493.12851,141000000000.0,707000000000.0
2021-01-09,39437.44034,41849.9064,36711.86222,40703.29054,172000000000.0,740000000000.0
2021-01-10,40577.81004,41291.46597,38819.67009,40129.0005,135000000000.0,750000000000.0
2021-01-11,40083.81722,41255.9792,35933.66182,38299.0196,108000000000.0,738000000000.0
2021-01-12,38223.37371,38223.37371,30592.25526,35569.7227,183000000000.0,638000000000.0
2021-01-13,35549.97125,36524.89202,32957.84676,33949.39683,177000000000.0,648000000000.0
2021-01-14,34060.12932,37626.12656,32445.498,37359.33216,126000000000.0,645000000000.0
2021-01-15,37394.12264,40000.01421,36882.02799,39304.68621,115000000000.0,717000000000.0
2021-01-16,39280.29844,39645.49912,34599.96835,36678.9504,117000000000.0,697000000000.0
2021-01-17,36833.61358,37910.76421,35624.47869,36178.18021,124000000000.0,685000000000.0
2021-01-18,36061.52374,36682.76063,34095.16918,35786.41703,92863643157.0,663000000000.0
2021-01-19,35822.52992,37365.98473,34840.49216,36714.8432,85952054615.0,670000000000.0
2021-01-20,36632.31818,37701.57868,36163.74098,36177.48749,94696323433.0,685000000000.0
2021-01-21,36002.59435,36371.0939,33593.67187,35636.11099,98186705206.0,654000000000.0
2021-01-22,35477.52446,35477.52446,30202.76234,30892.80236,104000000000.0,614000000000.0
2021-01-23,30838.19901,33800.9618,28997.51282,32836.13558,139000000000.0,592000000000.0
2021-01-24,32976.47214,33293.43394,31464.56845,32045.83959,92468003470.0,602000000000.0
2021-01-25,32081.01895,32941.58032,31122.25307,32261.74435,71915450466.0,599000000000.0
2021-01-26,32224.50869,34818.219,32130.6572,32272.78384,85932342667.0,621000000000.0
2021-01-27,32305.89887,32773.46565,31013.71446,32577.7687,94141056518.0,595000000000.0
2021-01-28,32503.85599,32503.85599,29329.89144,30305.34378,90755198572.0,579000000000.0
2021-01-29,30400.93093,33755.54937,29932.9088,33117.57284,103000000000.0,591000000000.0
2021-01-30,33332.49175,38320.82553,32011.6803,34241.18685,152000000000.0,651000000000.0
2021-01-31,34309.76665,34823.46647,33037.98619,34333.10794,144000000000.0,634000000000.0
2021-02-01,34275.23155,34275.23155,32213.31833,33136.13947,79168365015.0,622000000000.0
2021-02-02,33082.84377,34599.99767,32402.29413,33513.4412,89774569869.0,627000000000.0
2021-02-03,33536.47807,35943.3423,33536.47807,35507.12771,86758683274.0,646000000000.0
2021-02-04,35476.14181,37565.35781,35476.14181,37551.93435,89352747406.0,680000000000.0
2021-02-05,37659.04057,38734.57556,36321.73443,36938.03487,95050564959.0,698000000000.0
2021-02-06,36977.78267,38280.06292,36634.28566,37945.96447,100000000000.0,700000000000.0
2021-02-07,38300.04419,40858.55162,38288.98665,39191.50755,106000000000.0,742000000000.0
2021-02-08,39260.74066,39654.67037,37389.63496,38888.63824,103000000000.0,720000000000.0
2021-02-09,38857.11695,46225.49641,38044.11047,46225.49641,119000000000.0,766000000000.0
2021-02-10,46533.33694,47893.55162,45164.66799,46511.52058,183000000000.0,868000000000.0
2021-02-11,46504.7999,47281.52642,43864.28056,44866.50228,129000000000.0,852000000000.0
2021-02-12,44809.54216,48523.09966,44049.82299,47680.42444,126000000000.0,861000000000.0
2021-02-13,47991.93716,48654.38443,46459.80561,47622.56892,137000000000.0,886000000000.0
2021-02-14,47299.70322,48089.52149,46402.36769,47056.76956,143000000000.0,879000000000.0
2021-02-15,47123.82071,49566.06073,47123.82071,48673.32971,145000000000.0,904000000000.0
2021-02-16,48643.60341,48884.83731,46167.9802,47981.97749,122000000000.0,891000000000.0
2021-02-17,47927.98726,50344.0175,47187.62454,49261.05077,129000000000.0,910000000000.0
2021-02-18,49128.60789,52514.9566,49088.69797,52127.62093,143000000000.0,948000000000.0
2021-02-19,52091.92583,52493.72668,50920.66693,51656.84687,120000000000.0,967000000000.0
2021-02-20,51564.7174,56229.12061,50856.48518,55795.15505,113000000000.0,989000000000.0
2021-02-21,55841.11051,57530.02169,54753.83424,56008.78744,140000000000.0,1050000000000.0
2021-02-22,55969.53062,58301.83149,55560.54183,57367.94614,140000000000.0,1060000000000.0
2021-02-23,57411.01182,57411.01182,49410.20163,54153.65519,149000000000.0,1020000000000.0
2021-02-24,54099.98066,54099.98066,45256.17983,48514.38215,212000000000.0,913000000000.0
2021-02-25,48889.93049,51223.54034,47169.0711,49577.66705,175000000000.0,927000000000.0
2021-02-26,49668.13321,51791.92133,47264.2166,47372.37799,125000000000.0,932000000000.0
2021-02-27,46986.59753,48380.67122,44499.99779,46205.25772,137000000000.0,869000000000.0
2021-02-28,46266.02663,48346.55295,45136.06253,46202.31375,120000000000.0,878000000000.0
2021-03-01,46132.38706,46540.99196,43164.54281,44986.74483,94856286510.0,835000000000.0
2021-03-02,45109.07003,49752.65017,45015.58423,49557.93686,113000000000.0,887000000000.0
2021-03-03,49589.98382,50179.37278,47150.26016,48245.59608,112000000000.0,906000000000.0
2021-03-04,48466.45634,52513.11529,48144.56479,50593.57978,108000000000.0,940000000000.0
2021-03-05,50451.11924,51738.86485,47633.15424,48523.77958,119000000000.0,921000000000.0
2021-03-06,48450.01622,49389.9809,46414.58864,48901.91568,118000000000.0,889000000000.0
2021-03-07,48819.98456,49081.95351,47155.95754,48884.80043,97560333723.0,902000000000.0
2021-03-08,48872.69398,51409.22675,48872.69398,51409.22675,86479140579.0,936000000000.0
2021-03-09,50934.4446,52326.86244,49375.17428,52326.86244,102000000000.0,947000000000.0
2021-03-10,52265.0162,54839.97917,51976.01916,54759.46169,117000000000.0,1010000000000.0
2021-03-11,54854.79161,57286.43245,53174.3772,55998.73927,120000000000.0,1030000000000.0
2021-03-12,55865.29983,58131.33583,54483.02539,57633.69981,139000000000.0,1050000000000.0
2021-03-13,57716.88167,58031.00081,55195.34972,57278.15502,132000000000.0,1060000000000.0
2021-03-14,57250.13788,61662.20596,56089.27398,61297.99739,134000000000.0,1100000000000.0
2021-03-15,61219.34843,61617.99661,59380.01894,59380.01894,122000000000.0,1130000000000.0
2021-03-16,59150.40303,60550.87471,55338.28094,55723.94916,128000000000.0,1070000000000.0
2021-03-17,55571.19384,56788.88401,53393.03365,56455.99844,130000000000.0,1030000000000.0
2021-03-18,56857.30607,58863.67749,54376.49473,58711.97874,103000000000.0,1050000000000.0
2021-03-19,58891.032,60024.60188,57287.61193,57687.52056,113000000000.0,1090000000000.0
2021-03-20,57666.27321,59448.83114,56348.06484,58091.62367,102000000000.0,1090000000000.0
2021-03-21,58098.07839,59869.85,58016.57963,58219.82,87958442364.0,1100000000000.0
2021-03-22,58057.69,58549.97,55928.75215,57392.2057,95572143442.0,1070000000000.0
2021-03-23,57384.45758,58200.01,53833.72378,54249.99078,92548643675.0,1060000000000.0
2021-03-24,54185.29358,55799.02,53213.99895,54599.96181,109000000000.0,1020000000000.0
2021-03-25,54464.9413,57028.63,52075.59068,52584.7854,99933043546.0,1030000000000.0
2021-03-26,52382.79787,53139.13024,50572.98433,51412.19201,131000000000.0,973000000000.0
2021-03-27,51355.70456,55002.76979,51355.70456,55002.76979,109000000000.0,993000000000.0
2021-03-28,55008.05654,56456.80392,54033.56868,55917.88011,88506866567.0,1030000000000.0
2021-03-29,55841.63478,56489.17,54850.21,55861.95,82011404714.0,1040000000000.0
2021-03-30,55748.63201,58339.97395,54994.35,57664.85097,91499980031.0,1060000000000.0
2021-03-31,57612.52299,59311.03858,57140.7,58693.94856,98089413350.0,1090000000000.0
2021-04-01,58763.82796,59777.71,57447.36,58719.45437,103000000000.0,1100000000000.0
2021-04-02,58751.79059,59319.27069,58147.84487,58755.61518,116000000000.0,1100000000000.0
2021-04-03,58727.64838,60063.77636,58529.49812,58963.3276,105000000000.0,1110000000000.0
2021-04-04,58975.83354,59690.99804,57022.93147,57139.13796,91212846892.0,1100000000000.0
2021-04-05,57092.44616,58412.53402,56589.61934,58215.19,105000000000.0,1080000000000.0
2021-04-06,58197.97873,59134.63,56844.94889,58777.73936,97931171133.0,1080000000000.0
2021-04-07,59096.00169,59398.74289,57599.94356,58093.23833,105000000000.0,1090000000000.0
2021-04-08,57979.29682,58627.11289,55558.49699,56073.47156,109000000000.0,1060000000000.0
2021-04-09,55872.86378,58087.98073,55819.74104,58019.88,105000000000.0,1070000000000.0
2021-04-10,58077.06,58841.41,57722.22056,58159.44,77270327842.0,1090000000000.0
2021-04-11,58135.35,61210.69,57951.92391,59747.4368,103000000000.0,1120000000000.0
2021-04-12,59716.55342,60590.05514,59246.5039,60018.28649,97875436777.0,1120000000000.0
2021-04-13,60007.79302,61095.00873,59586.15403,59940.53,101000000000.0,1120000000000.0
2021-04-14,59868.27,63720.71,59868.27,63528.48,158000000000.0,1160000000000.0
2021-04-15,63545.12,64816.10187,61529.32,62628.97594,174000000000.0,1180000000000.0
2021-04-16,62999.98263,63628.83,62090.5,63183.14,169000000000.0,1170000000000.0
2021-04-17,63207.09,63493.56,60153.64549,61504.76862,166000000000.0,1150000000000.0
2021-04-18,61342.96888,62420.53926,59767.22,60078.27,160000000000.0,1140000000000.0
2021-04-19,60028.39,60274.64,52569.43989,56037.12872,186000000000.0,1050000000000.0
2021-04-20,56183.52046,57424.30537,54333.8996,55653.24487,140000000000.0,1050000000000.0
2021-04-21,55653.85188,56983.76,53488.26,56363.62,123000000000.0,1040000000000.0
2021-04-22,56453.86,56715.88528,53714.77,53889.33,115000000000.0,1040000000000.0
2021-04-23,53868.59,55331.42799,50591.89962,51843.6798,127000000000.0,1010000000000.0
2021-04-24,51740.14985,52049.55425,47731.2,51020.04115,173000000000.0,932000000000.0
2021-04-25,51084.09851,51084.09851,48769.31857,50007.71595,119000000000.0,935000000000.0
2021-04-26,50069.18687,50471.37,47199.80667,48987.68164,73945549998.0,927000000000.0
2021-04-27,49045.57322,54229.30138,48817.99382,53954.40657,97639482840.0,989000000000.0
2021-04-28,53993.06774,55392.54578,53305.02,54924.0147,88040474936.0,1020000000000.0
2021-04-29,55007.1236,56159.30524,53877.65047,54766.5393,79980719165.0,1020000000000.0
2021-04-30,54808.95793,55158.00221,52390.85595,53610.42906,78228039366.0,1010000000000.0
2021-05-01,53548.82,57814.9451,53099.4,57758.64693,81510348963.0,1030000000000.0
2021-05-02,57710.51331,58433.61184,57105.14368,57793.51887,84085140058.0,1080000000000.0
2021-05-03,57794.46273,57853.37996,56149.03829,56563.76,70170320536.0,1060000000000.0
2021-05-04,56566.43,58895.89,56552.03,57211.40864,79856745598.0,1080000000000.0
2021-05-05,57160.54134,57160.54134,53300.38469,53329.38764,104000000000.0,1030000000000.0
2021-05-06,53233.72954,57850.88587,53233.72954,57338.36,105000000000.0,1040000000000.0
2021-05-07,57424.97,58305.62094,55400.03694,56484.49,97608603995.0,1060000000000.0
2021-05-08,56387.69,58550.19154,55406.83887,57339.55,96543881309.0,1060000000000.0
2021-05-09,57336.81,59430.90584,57008.19,58711.17203,96516445929.0,1090000000000.0
2021-05-10,58770.01296,59112.95893,56327.67465,58169.72762,103000000000.0,1080000000000.0
2021-05-11,58215.44392,59447.8705,54598.96595,55772.28125,97599777791.0,1080000000000.0
2021-05-12,55805.02962,56828.85543,54549.9254,56721.83384,110000000000.0,1040000000000.0
2021-05-13,56677.85135,57885.79931,50482.43448,50482.43448,91534666588.0,1050000000000.0
2021-05-14,49776.06802,51298.13,47215.48132,49655.62103,147000000000.0,932000000000.0
2021-05-15,49702.01332,51384.65381,48900.16679,49884.92,105000000000.0,938000000000.0
2021-05-16,49862.09479,50567.6576,46774.63,46786.61,80418871902.0,913000000000.0
2021-05-17,46770.57,49696.09254,44041.16209,46395.05,86152547558.0,892000000000.0
2021-05-18,46408.69,46408.69,42289.75392,43590.92217,114000000000.0,828000000000.0
2021-05-19,43532.31305,45697.75,42370.44485,43019.7743,97378342015.0,826000000000.0
2021-05-20,42853.96457,43499.88979,31500.00338,36974.61474,145000000000.0,731000000000.0
2021-05-21,36860.23211,42326.97,35183.74418,40389.77811,189000000000.0,744000000000.0
2021-05-22,40480.23,42023.62,33610.37,37242.9427,112000000000.0,731000000000.0
2021-05-23,37222.41634,38706.64,35460.72262,37555.0,114000000000.0,701000000000.0
2021-05-24,37499.78,38198.16,31282.72037,34834.68224,86352787200.0,655000000000.0
2021-05-25,34794.26833,39670.04,34500.65773,38619.3971,109000000000.0,691000000000.0
2021-05-26,38695.5686,39718.89322,36544.91425,38165.78818,87992997205.0,712000000000.0
2021-05-27,38318.9412,40709.59481,37953.43432,39184.76165,75075011442.0,734000000000.0
2021-05-28,39228.17715,40249.96678,37208.09,38479.69228,71587942585.0,726000000000.0
2021-05-29,38453.42613,38760.06116,34780.97,35670.7,70858555178.0,685000000000.0
2021-05-30,35664.87,37151.65761,33662.24536,34523.41,78991545500.0,660000000000.0
2021-05-31,34575.84,36310.19,33528.7,35618.15758,74745448305.0,664000000000.0
2021-06-01,35634.7,37491.61,34214.44835,37303.75009,84345634531.0,676000000000.0
2021-06-02,37271.48845,37790.23643,35743.88922,36606.39,67803254598.0,685000000000.0
2021-06-03,36679.41,38208.60717,36035.88,37622.43,65099865344.0,698000000000.0
2021-06-04,37573.72,39429.13,37258.55,39152.71,58852534940.0,721000000000.0
2021-06-05,39192.46,39192.46,35779.58,36908.14,67365715556.0,694000000000.0
2021-06-06,36847.86,37883.49451,34920.83,35510.26,60989365547.0,685000000000.0
2021-06-07,35512.37,36395.11991,35300.45,35781.01,54522810549.0,673000000000.0
2021-06-08,35827.5,36782.91,33550.00408,33550.00408,51875832505.0,672000000000.0
2021-06-09,33566.18,33999.95541,31221.09,33369.13806,67316790680.0,615000000000.0
2021-06-10,33403.62668,37505.98587,32431.61,37345.04492,72582508402.0,653000000000.0
2021-06-11,37343.28596,38252.79,35840.02,36870.06,79255034405.0,693000000000.0
2021-06-12,36646.86,37565.99,36061.67,37200.35,65346487154.0,693000000000.0
2021-06-13,37328.2,37328.2,34749.957,35538.3,63889684892.0,669000000000.0
2021-06-14,35506.77,39356.80282,34842.27,38990.0,57312107534.0,681000000000.0
2021-06-15,39106.54,40920.03,38785.32,40499.97,76608277490.0,743000000000.0
2021-06-16,40527.71,41267.29017,39656.74025,40204.51,72036187548.0,753000000000.0
2021-06-17,40160.01,40438.51173,38188.00621,38290.04332,64077215237.0,739000000000.0
2021-06-18,38340.49131,39522.52,37537.71,38082.08,69040871645.0,723000000000.0
2021-06-19,38026.05,38128.36,35220.87738,35577.47,61575865500.0,693000000000.0
2021-06-20,35727.16,36292.91,34857.74,35635.38,62826737678.0,670000000000.0
2021-06-21,35548.68,35906.57,33457.07702,35648.51716,55193357753.0,657000000000.0
2021-06-22,35677.32937,35677.32937,31297.75,31606.39,78609740782.0,622000000000.0
2021-06-23,31694.01,33282.26978,28899.97,32366.97,97091051263.0,600000000000.0
2021-06-24,32470.84,34720.77,31769.26,33646.15,96666188116.0,632000000000.0
2021-06-25,33612.34,35176.7345,32324.01,34580.35118,60517323380.0,631000000000.0
2021-06-26,34662.83097,35441.65067,31355.44,31708.50893,60748465088.0,626000000000.0
2021-06-27,31664.78879,32618.30514,30193.54342,31858.58,68428884823.0,590000000000.0
2021-06-28,32274.97,34579.03,32102.58,34579.03,60510865624.0,619000000000.0
2021-06-29,34622.0,35103.5689,33989.95,34439.12,56438771250.0,646000000000.0
2021-06-30,34472.11,36469.99821,34266.76,35840.38647,58783976277.0,666000000000.0
2021-07-01,35857.882,36081.62983,34140.02,35060.42897,57470426223.0,655000000000.0
2021-07-02,35019.70484,35019.70484,32869.75348,33628.67,55957183185.0,632000000000.0
2021-07-03,33504.93,33861.64,32781.64959,33846.00709,53898509084.0,624000000000.0
2021-07-04,33803.88376,34884.82,33402.3,34698.30313,40253461669.0,643000000000.0
2021-07-05,34674.43979,35920.38,34400.02867,35312.38754,38805155755.0,661000000000.0
2021-07-06,35308.19788,35308.19788,33125.6,33866.54475,50617003705.0,639000000000.0
2021-07-07,33691.16529,35046.03,33648.66118,34106.80638,61017993116.0,640000000000.0
2021-07-08,34220.71217,34955.62,33861.4074,33867.46512,57955368704.0,648000000000.0
2021-07-09,33868.69289,33868.69289,32094.25,32837.96027,66246736882.0,617000000000.0
2021-07-10,32896.81031,34037.42773,32321.36,33866.19638,76918683136.0,622000000000.0
2021-07-11,33813.49467,34215.51588,33139.69,33548.81733,66022713756.0,632000000000.0
2021-07-12,33511.51654,34534.33,33324.92,34249.77404,55801800861.0,634000000000.0
2021-07-13,34224.74266,34561.15,32707.30431,33219.352,59765045362.0,632000000000.0
2021-07-14,33149.98568,33285.78218,32272.67,32567.57251,54416065045.0,616000000000.0
2021-07-15,32716.29421,33046.03,31717.78,32776.13963,47348114517.0,609000000000.0
2021-07-16,32824.58581,33141.4,31206.51,31641.44705,55759464576.0,602000000000.0
2021-07-17,31750.78,32181.79523,31110.21247,31385.55,54022773717.0,595000000000.0
2021-07-18,31382.29,31887.17,31207.82,31570.17,39981969159.0,592000000000.0
2021-07-19,31513.0,32372.27,31309.97,31813.0,35431331812.0,596000000000.0
2021-07-20,31771.72,31882.70299,30553.73,30851.95,36608378155.0,585000000000.0
2021-07-21,30813.64,30944.29,29354.71,29759.93,47087937607.0,560000000000.0
2021-07-22,29801.49,32766.05656,29541.54,32142.94,50268395206.0,585000000000.0
2021-07-23,32129.59,32489.11,31734.31,32338.55,54591578894.0,603000000000.0
2021-07-24,32293.94,33506.09382,32075.86308,33506.09382,43696585344.0,609000000000.0
2021-07-25,33577.41288,34484.24,33432.42031,34211.77,48296097849.0,635000000000.0
2021-07-26,34245.83567,35244.4,33899.69547,35227.35,40433578091.0,645000000000.0
2021-07-27,35340.07,40497.98788,35321.9,37211.42,84057801560.0,719000000000.0
2021-07-28,37292.76,39204.3,36462.03,39184.61,88056814919.0,707000000000.0
2021-07-29,39454.99,40816.35,38937.84,39999.97,86298185116.0,748000000000.0
2021-07-30,40016.36,40542.05,39339.65928,39993.53,71065073252.0,748000000000.0
2021-07-31,39990.47,42094.78,38371.28193,42094.78,58156415289.0,744000000000.0
2021-08-01,42278.66,42278.66,41142.88,41700.99674,73216348004.0,781000000000.0
2021-08-02,41582.55976,42475.97429,39657.24643,40120.70072,58507194382.0,779000000000.0
2021-08-03,39918.95677,40368.21,38759.76,39153.01029,66317530652.0,743000000000.0
2021-08-04,39178.21564,39651.20809,37817.15,38255.05,58660971022.0,722000000000.0
2021-08-05,38200.89,39940.04605,37616.06,39772.4717,55749176732.0,727000000000.0
2021-08-06,39740.02634,41286.96,37462.4961,40849.95098,59042920661.0,740000000000.0
2021-08-07,40863.39531,42997.39,39960.03693,42792.7879,70411983531.0,776000000000.0
2021-08-08,42775.45633,44665.77153,42690.12645,44665.77153,74440143149.0,817000000000.0
2021-08-09,44598.25,45262.10928,43332.65926,43780.2388,75737447467.0,832000000000.0
2021-08-10,43793.24565,46433.78513,42875.91536,46265.47428,74184672057.0,843000000000.0
2021-08-11,46306.06843,46510.7161,44647.9385,45543.91666,72283654172.0,856000000000.0
2021-08-12,45587.99083,46698.7934,45384.81717,45670.172,65924957909.0,865000000000.0
2021-08-13,45554.7756,46204.28381,43889.5745,44434.3365,80625549753.0,844000000000.0
2021-08-14,44399.9813,47799.97212,44259.2683,47799.97212,66684585358.0,867000000000.0
2021-08-15,47794.48831,48083.78693,46151.36398,47053.5097,63747047794.0,885000000000.0
2021-08-16,47056.9824,47320.043,45608.9681,47057.4919,60388411065.0,872000000000.0
2021-08-17,47056.2741,47968.2045,45669.48159,45906.7425,66521713775.0,881000000000.0
2021-08-18,45942.6024,47029.59826,44569.5598,44569.5598,76216552899.0,864000000000.0
2021-08-19,44681.517,45892.6758,44342.7328,44856.0324,74813786340.0,848000000000.0
2021-08-20,44752.5042,46907.19985,43977.6917,46666.8683,57015323932.0,849000000000.0
2021-08-21,46753.2071,49290.63142,46669.4994,49270.61315,64823787278.0,897000000000.0
2021-08-22,49307.45729,49685.0916,48344.5907,49000.4242,66932790904.0,921000000000.0
2021-08-23,48845.54568,49451.46797,48231.35191,49223.94712,54305803375.0,918000000000.0
2021-08-24,49279.95149,50444.79609,49095.00496,49486.4032,63427233892.0,937000000000.0
2021-08-25,49540.1129,49828.03845,47734.0314,47734.0314,65083046848.0,919000000000.0
2021-08-26,47680.9414,49158.38949,47167.0213,48939.9658,60151994652.0,907000000000.0
2021-08-27,48987.1091,49327.9881,46471.708,47130.6185,63803503263.0,890000000000.0
2021-08-28,46838.8608,49075.8157,46359.9806,49005.9495,57376285724.0,897000000000.0
2021-08-29,49042.1753,49255.7015,48483.4611,48864.0249,53492946569.0,919000000000.0
2021-08-30,48879.928,49549.8061,48002.0103,48876.7643,48229478486.0,914000000000.0
2021-08-31,48763.4158,48822.33168,46972.978,47020.6765,48179454138.0,904000000000.0
2021-09-01,46973.534,48071.28886,46721.1751,47225.2696,56943712626.0,889000000000.0
2021-09-02,47131.564,48930.0114,46549.0158,48744.6322,60738599083.0,896000000000.0
2021-09-03,48829.9747,50315.5681,48713.4627,49318.558,68777141351.0,933000000000.0
2021-09-04,49289.8967,50999.9809,48483.7843,49987.63657,75273290556.0,938000000000.0
2021-09-05,50001.53054,50525.7903,49515.9757,49974.09728,66721901412.0,941000000000.0
2021-09-06,49914.74827,51832.9458,49488.1832,51698.7267,53857252210.0,946000000000.0
2021-09-07,51747.2295,52707.1749,50987.3603,52639.2443,59320284405.0,974000000000.0
2021-09-08,52668.6218,52871.6858,43753.2266,46881.9971,82249292260.0,940000000000.0
2021-09-09,46778.3093,47282.8692,44516.4766,45972.9463,107000000000.0,871000000000.0
2021-09-10,46051.3805,47214.44558,45638.96516,46319.9526,67899230933.0,873000000000.0
2021-09-11,46376.4646,47022.95032,44238.2997,44833.0831,55572355650.0,864000000000.0
2021-09-12,44852.1612,45910.01637,44808.3803,45096.0509,55353657422.0,853000000000.0
2021-09-13,45136.6393,46381.79225,44759.75497,46058.0015,48187149198.0,858000000000.0
2021-09-14,46057.4156,46249.98932,43389.23248,44990.02141,65135996772.0,843000000000.0
2021-09-15,44932.42346,47173.6667,44836.98509,47012.9104,77498384327.0,866000000000.0
2021-09-16,47068.4868,48406.6771,46779.27565,48092.9703,68721306041.0,895000000000.0
2021-09-17,48150.0101,48445.8989,47028.2465,47816.2504,59031345166.0,901000000000.0
2021-09-18,47762.1245,48128.16429,46871.8919,47197.5518,53341337586.0,895000000000.0
2021-09-19,47281.1175,48748.5343,47095.6628,48210.7774,52242868759.0,908000000000.0
2021-09-20,48310.0679,48349.9686,46969.9883,47201.5018,51351781646.0,898000000000.0
2021-09-21,47236.5087,47236.5087,42569.40614,42966.0101,72526282809.0,840000000000.0
2021-09-22,42832.2783,43525.1413,39870.47917,40538.4344,85540318436.0,799000000000.0
2021-09-23,40718.9889,43928.4276,40718.9889,43579.97298,102000000000.0,801000000000.0
2021-09-24,43536.0381,44908.0991,43121.9541,44844.228,67141167915.0,829000000000.0
